transaction_id,transaction_date,report_date,amount,sender_account,receiver_account,transaction_type,currency,channel,country_code
TXN00000022,2025-01-06 01:17:32.641615,2025-01-06 11:06:10.991610,889.32,T1GHR09SKDGI,CK88D0TGSIWG,CHEQUE,AUD,ONLINE,AU
TXN00000023,2024-12-09 08:04:32.641615,2024-12-16 07:43:49.714152,206.02,D32LX2TOOWT9,ZWFFHHCMKTLZ,CHEQUE,AUD,MOBILE,AU
TXN00000024,2025-07-19 05:40:32.641615,2025-07-24 08:02:55.075153,557.04,B3D5050UI22K,T4P501NOUHTC,CHEQUE,AUD,MOBILE,AU
TXN00000025,2025-05-07 12:34:32.641615,2025-05-07 17:01:23.504922,32.67,I9G5DZX5QJIC,VYB6LI076A3K,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000026,2024-12-31 00:08:32.641615,2024-12-31 15:20:14.286201,37.53,1B0Z3NX39RBS,0Y9DOM5IGQPK,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000027,2024-12-10 12:35:32.641615,2024-12-24 02:33:29.991054,19.69,8Y6RH05HHIWF,C856WPR97Y2L,CHEQUE,AUD,BRANCH,AU
TXN00000028,2024-12-15 18:40:32.641615,2024-12-17 08:13:52.585593,39.61,S52SQ3B9SO0U,5BWIKOTCKEH5,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000029,2025-07-15 13:08:32.641615,2025-07-15 20:26:00.641558,97.72,9DXOQ2VPGSTQ,WAJ1G1R1DWWO,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000030,2025-06-14 00:16:32.641615,2025-06-16 14:56:51.192254,132.65,2C9ROS7YT2M6,4T60PLOZJCNS,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000031,2025-02-04 14:34:32.641615,2025-02-07 13:23:09.711715,108.77,ADDQHKGAD7X4,Q8ZGVWWUSXLM,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000032,2025-01-13 06:37:32.641615,2025-01-13 12:32:12.979691,29.27,9KWV08HHXFGC,XF445CRI8BIX,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000033,2025-07-07 14:46:32.641615,2025-07-11 14:13:30.551598,197.42,3ZKWDEEKGYSP,BBXUX1OXRWK8,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000034,2025-09-17 18:14:32.641615,2025-09-17 21:23:40.083386,772.38,IMJ70E3P15AH,0YNCXLL4ZKLO,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000035,2025-01-10 08:14:32.641615,2025-01-11 02:07:18.628566,870.94,MVIHCWI64CIY,PFB3HN14EB87,CHEQUE,AUD,ATM,AU
TXN00000036,2025-05-19 00:19:32.641615,2025-05-21 01:02:25.522837,38.58,QXMCTHPHJ3MU,1DNTCAGRP2U4,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000037,2025-03-12 04:33:32.641615,2025-03-16 13:18:25.772078,460.31,TP7BD4W1ARAG,KGEUIDJIPNF8,WIRE_TRANSFER,AUD,ATM,AU
TXN00000038,2025-01-03 07:02:32.641615,2025-01-19 19:34:42.537402,132.46,EAXYLNFXJ4PN,ZERYF0992QC6,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000039,2025-03-21 21:36:32.641615,2025-03-24 18:16:04.509347,43992.82,XP9N56NYXTXM,TWD1XMXB9YO1,WIRE_TRANSFER,AUD,ATM,AU
TXN00000040,2025-08-26 00:43:32.641615,2025-08-27 09:24:17.427220,246.48,QVAECW9YIL8S,FCD6MZSGIPPS,DIRECT_DEBIT,AUD,ATM,AU
TXN00000041,2025-01-30 16:11:32.641615,2025-02-01 03:41:49.144956,81.62,CPKJCSLQC3C5,LORXDTG5NQJQ,CARD_PAYMENT,AUD,BRANCH,AU
TXN00000042,2025-08-07 03:10:32.641615,2025-08-07 08:39:20.774416,135.46,UADVWKSHY8NB,K9QM3P91I3VM,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000043,2025-08-29 00:29:32.641615,2025-08-29 02:01:30.781742,231.89,SZDXIMYN4U9B,F5GZPL1QWEEH,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000044,2025-02-21 08:42:32.641615,2025-03-19 20:06:13.546800,708.92,WJQ4TA5IVROC,AUD9K9TR74QG,CHEQUE,AUD,ATM,AU
TXN00000045,2025-02-16 10:17:32.641615,2025-02-21 04:35:35.325172,66.58,2Z0LJCH2VFFQ,8JVH7UJODCK8,CHEQUE,AUD,,AU
TXN00000046,2024-11-15 17:37:32.641615,2024-11-18 13:14:44.494310,42.84,NNGH8RIEC4D1,04X0QZFHOMTZ,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000047,2025-03-23 17:26:32.641615,2025-03-24 05:54:46.972730,44.16,R0FZAUXBGK2W,V3DR2H2P39YL,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000048,2025-07-31 03:15:32.641615,2025-07-31 11:41:52.325964,212.66,SOYG9ZQYAHUL,PFB3HN14EB87,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000049,2025-06-04 07:47:32.641615,2025-06-09 15:13:48.016455,7351.11,X43WFSQG8X80,4WSQT26Q3XLR,WIRE_TRANSFER,AUD,ATM,AU
TXN00000050,2025-04-01 17:02:32.641615,2025-04-05 19:30:55.251049,843.26,G2QZW3C1QKBH,KJ49YD82795E,CHEQUE,AUD,ONLINE,AU
TXN00000051,2025-02-11 21:07:32.641615,2025-02-15 03:16:05.674575,1161.88,BQGU3OBYGHGK,I9G5DZX5QJIC,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000052,2025-06-10 17:49:32.641615,2025-06-23 22:19:04.109855,9710.7,F90KM3TZK3NY,JY1O2RNTJLMZ,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000053,2025-07-11 20:55:32.641615,2025-07-12 15:17:48.509412,4088.76,3QSQCQ30O30U,GCSOTDHHLMH1,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000054,2025-06-02 08:34:32.641615,2025-06-02 14:10:19.766884,1471.75,CB1KJTGQ01TE,0IMJYJCMRSEZ,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000055,2025-03-06 00:28:32.641615,2025-03-09 10:15:34.418378,213.94,A21A6XVAJ2K8,N9WSZV83XPHX,WIRE_TRANSFER,AUD,ATM,AU
TXN00000056,2025-07-17 23:07:32.641615,2025-07-21 21:45:01.052756,54.88,4K7BPGYVYV2G,3QSQCQ30O30U,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000057,2025-03-06 10:05:32.641615,2025-03-07 12:01:31.871470,283.76,S1K9YE9O2M71,DU0ISB5IQNF7,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000058,2025-07-15 14:15:32.641615,2025-07-16 02:18:54.357669,1608.59,XP9N56NYXTXM,59M6MG87OI0E,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000059,2025-03-28 01:15:32.641615,2025-04-02 18:41:19.971616,44.55,RW6TM2O04K0L,LE6KWHEF0VOT,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000060,2025-10-10 22:36:32.641615,2025-10-11 17:20:50.962753,2513.12,EN606N9RR7S2,7W2SEHE2ATN2,DIRECT_DEBIT,AUD,ATM,AU
TXN00000061,2025-09-29 19:15:32.641615,2025-09-30 16:57:13.835036,192.84,K83TQLL8OS9X,GYMDM0L2LJK4,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000062,2025-05-22 21:50:32.641615,2025-05-30 01:05:48.159912,8.35,EFQJG02U1G46,D14VE92MPNSM,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000063,2025-04-07 03:47:32.641615,2025-04-07 19:53:03.785694,142.63,9Q1NI10KQSOS,XP9N56NYXTXM,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000064,2024-11-23 05:47:32.641615,2024-12-18 19:55:53.788214,162.45,XJ37C9H42M44,U4XSZJNVC7HR,CARD_PAYMENT,AUD,ATM,AU
TXN00000065,2025-06-10 00:44:32.641615,2025-06-10 03:16:45.309514,5972.16,Q52WSPOFV177,PUXQPHR62GDS,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000066,2025-06-26 18:53:32.641615,2025-06-27 10:34:13.600766,111.21,FFCXHGNZEI3Z,JGZLMA5UOFWB,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000067,2024-11-07 09:04:32.641615,2024-11-07 16:35:21.174393,233.3,IQUWRXZE1HM3,AXEQBNHL1N13,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000068,2025-07-28 19:41:32.641615,2025-07-30 03:57:41.262132,171.2,55J2O7S3KKV9,NM3V2P2TIXC7,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000069,2025-04-18 11:22:32.641615,2025-04-19 00:23:59.013795,1246.26,WJTIQWNRHZN4,B3D5050UI22K,CASH_DEPOSIT,AUD,ATM,AU
TXN00000070,2025-02-14 23:18:32.641615,2025-02-17 13:50:27.656458,1217.06,PWH0MX1EGOK0,TWD1XMXB9YO1,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000071,2024-11-15 21:51:32.641615,2024-11-17 22:02:35.818144,18.12,UNLPAIH0P4E0,QD6VASIFPWIO,CHEQUE,AUD,MOBILE,AU
TXN00000072,2025-02-15 05:36:32.641615,2025-02-16 18:26:36.812807,501.21,K9QM3P91I3VM,Y620N8TTEAVT,WIRE_TRANSFER,AUD,ATM,AU
TXN00000073,2025-01-20 23:15:32.641615,2025-01-21 01:15:26.264107,63.47,D84U89YJB1QX,OH9SDBDW2PCN,CHEQUE,AUD,MOBILE,AU
TXN00000074,2025-06-26 18:23:32.641615,2025-06-28 13:17:37.549929,14.5,4WSQT26Q3XLR,YBOVAKHEJLA0,DIRECT_DEBIT,AUD,ATM,AU
TXN00000075,2025-04-02 20:23:32.641615,2025-04-04 22:07:34.927834,164.49,55IZOLNNTXRG,FCD6MZSGIPPS,CARD_PAYMENT,AUD,ATM,AU
TXN00000076,2025-10-18 03:18:32.641615,2025-10-18 12:30:21.851270,21.77,MVXPJ4HNRIUU,HE7UR23GDPPQ,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000077,2025-03-06 16:20:32.641615,2025-03-12 04:50:20.053332,1517.62,U0ENV5SN961J,SOYG9ZQYAHUL,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000078,2024-11-11 12:00:32.641615,2024-11-11 19:06:37.436257,45.84,CB1KJTGQ01TE,WJTIQWNRHZN4,DIRECT_DEBIT,AUD,MOBILE,AU
TXN00000079,2025-11-03 10:39:32.641615,2025-11-08 14:47:46.342243,1669.52,TRP0J43D5IQV,QDGBK2L0D1B4,WIRE_TRANSFER,AUD,ATM,AU
TXN00000080,2025-03-06 12:50:32.641615,2025-03-10 17:33:44.706212,502.84,C50B8Y5DNWNG,8JVH7UJODCK8,CHEQUE,AUD,BRANCH,AU
TXN00000081,2024-11-08 05:24:32.641615,2024-11-11 14:59:03.489367,23.42,BMAE38SRYO4R,8JVH7UJODCK8,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000082,2025-08-30 02:08:32.641615,2025-08-31 17:01:43.513542,13.31,VFUA9BQ1BTR2,HFJ7UPFLN4RX,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000083,2024-12-21 07:37:32.641615,2024-12-21 12:18:59.718689,532.16,3QSQCQ30O30U,4ZW9XA3KX7EE,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000084,2025-03-29 20:15:32.641615,2025-04-03 09:27:53.934929,219.16,BE3YQY5FU7BF,PWH0MX1EGOK0,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000085,2025-07-28 07:19:32.641615,2025-07-29 03:11:59.878510,479.5,U4XSZJNVC7HR,0T6DVWRB7F6F,CASH_WITHDRAWAL,AUD,ONLINE,AU
TXN00000086,2025-08-17 18:32:32.641615,2025-08-18 15:09:41.925627,7627.34,YJXRPJ1EPKYR,K2VMWWYZX4W6,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000087,2024-11-24 12:08:32.641615,2024-11-28 20:50:12.349607,231.71,F8S2ZGE2J51B,KEYZ7SRCBPLJ,CARD_PAYMENT,AUD,MOBILE,AU
TXN00000088,2024-11-26 11:14:32.641615,2024-11-29 11:53:36.188381,53.52,I9G5DZX5QJIC,4LDIMSYJ9BOQ,CHEQUE,AUD,ONLINE,AU
TXN00000089,2025-01-08 07:57:32.641615,2025-01-08 16:25:16.281912,210.27,15Z8VMUHXID4,WSHMLFZKICWM,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000090,2025-08-21 18:29:32.641615,2025-08-26 08:19:38.872046,5051.95,4NXVKDC9X5JZ,53AYEQAHTHSJ,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000091,2024-12-15 04:41:32.641615,2024-12-15 04:56:09.504338,824.0,JQ7W7JP61LFC,OFN1R4KZ36U8,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000092,2025-05-26 08:29:32.641615,2025-05-26 16:54:27.214638,85681.66,PEQYDBPGVV4Z,DBVZB0OIH5CS,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000093,2025-06-29 19:34:32.641615,2025-07-01 22:14:12.929728,302.1,MNTFK7ORFQLA,NWI5FLUL1RSR,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000094,2025-04-22 22:33:32.641615,2025-04-23 10:44:55.178686,34.4,K30LVYLKFXHK,TEMPXKC5I8XO,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000095,2025-02-21 22:43:32.641615,2025-02-22 17:37:12.753876,483.29,VZHQJY62ZEEQ,I3QK2IAGL58K,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000096,2024-12-23 09:08:32.641615,2024-12-26 03:00:56.026543,143.08,DR08CW2LBM2Q,E13N3BZT9D31,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000097,2025-01-28 09:41:32.641615,2025-01-30 13:08:21.977811,275.66,02G3YU6VK0UC,YXFIBLEJGUBL,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000098,2025-04-07 12:43:32.641615,2025-04-09 05:02:52.297620,42.72,7G2RE6ZVLHYL,QTXHI15CQZCU,ATM_WITHDRAWAL,AUD,ONLINE,AU
TXN00000099,2025-05-08 17:58:32.641615,2025-05-09 08:46:02.715165,47.91,1R11Q7UWW5WF,5XYFC4KL8CGN,CHEQUE,AUD,MOBILE,AU
TXN00000100,2025-07-07 05:28:32.641615,2025-07-07 18:54:04.836808,2594.68,NKBTFSHB0OQV,FOY4DD1VN8LF,WIRE_TRANSFER,AUD,ONLINE,AU
TXN00000101,2025-06-16 17:19:32.641615,2025-07-06 23:43:46.683109,247.58,A3IDY3C7RM6J,P8HQMABSI9NB,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000102,2025-07-17 13:32:32.641615,2025-07-19 13:24:52.023470,3051.55,JEYN9382KKZM,SW2292MTR6SN,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000103,2025-04-08 01:00:32.641615,2025-04-09 18:17:47.581591,1313.3,QQYZQII4W6OZ,NUJJQ9K6RE4Q,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000104,2025-08-23 22:27:32.641615,2025-09-03 20:06:16.635137,9193.03,VYB6LI076A3K,JDTVV2Y4XKSS,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000105,2025-10-10 20:28:32.641615,2025-10-11 12:17:43.610869,41.03,TWDL9ZS13C9X,88QEOZ0KZ4Z7,CASH_WITHDRAWAL,AUD,BRANCH,AU
TXN00000106,2025-01-03 20:34:32.641615,2025-01-03 21:45:26.369546,18.71,N1U3493WXA73,X25QBRMQG1VE,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000107,2025-06-07 19:11:32.641615,2025-06-13 10:36:15.809464,306.04,2Z0LJCH2VFFQ,NKBTFSHB0OQV,DIRECT_DEBIT,AUD,ATM,AU
TXN00000108,2025-04-29 02:05:32.641615,2025-05-05 05:48:55.426545,106.14,T939AYQ6WW8Y,FFLZM764JWTE,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000109,2025-06-16 13:53:32.641615,2025-06-28 21:53:52.675527,1177.33,0IQ2FA39E3NW,OYC3RWQMMU7J,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000110,2025-04-10 16:44:32.641615,2025-04-15 23:14:51.095042,301.83,F3GR94SZ2KUU,2853UY8U118Q,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000111,2025-04-08 23:00:32.641615,2025-04-15 14:04:06.131890,361.68,9T84AZYTJXEP,06NKWFG3MWU4,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000112,2025-02-21 12:33:32.641615,2025-02-25 08:35:37.118184,113.27,UNLPAIH0P4E0,N74F9YECAZRP,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000113,2024-12-20 06:41:32.641615,2024-12-24 02:07:09.407163,15.3,FOY4DD1VN8LF,58DRC11ERTJ5,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000114,2025-10-31 11:23:32.641615,2025-11-01 05:41:14.710406,67.63,TIRC9ZD76SZN,88QEOZ0KZ4Z7,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000115,2025-08-24 08:55:32.641615,2025-08-29 20:59:16.153370,316.61,5CCASBUOV6TT,NM3V2P2TIXC7,WIRE_TRANSFER,AUD,MOBILE,AU
TXN00000116,2025-07-17 20:29:32.641615,2025-07-20 05:39:07.304908,39.42,JEYN9382KKZM,UZFK8UT0CVS4,CHEQUE,AUD,MOBILE,AU
TXN00000117,2025-07-26 15:38:32.641615,2025-07-28 13:27:35.549256,186.9,XQ7BZEGBL2QG,OMUWAHK2LSLA,DIRECT_DEBIT,AUD,ONLINE,AU
TXN00000118,2025-11-05 22:25:32.641615,2025-11-27 11:05:57.633856,161.95,OKEP7Y6WKTAK,NWI5FLUL1RSR,CHEQUE,AUD,MOBILE,AU
TXN00000119,2025-07-06 00:23:32.641615,2025-07-10 05:07:32.214244,26.72,J9A3Y36DDFGS,AOIM458AX40D,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000120,2025-01-27 06:38:32.641615,2025-01-29 23:26:38.559731,753.39,3JCZUCQMRUNJ,XD9CSS9TOQW9,CASH_WITHDRAWAL,AUD,ATM,AU
TXN00000121,2025-09-10 19:34:32.641615,2025-09-11 16:57:33.718367,721.05,H55HEWLGJE2A,F0ONJPI163YK,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000122,2025-10-16 17:39:32.641615,2025-10-17 10:20:31.369776,321.36,NSN2S8NN16UX,UQAAJ84RX6PR,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000123,2025-03-30 19:39:32.641615,2025-04-19 11:26:46.155488,871.9,L68NTK63N2QB,0T6DVWRB7F6F,CASH_DEPOSIT,AUD,MOBILE,AU
TXN00000124,2025-07-16 06:07:32.641615,2025-07-21 03:28:02.279820,7533.28,Q85JSG65KXVF,M18O1BJ9RM7P,WIRE_TRANSFER,AUD,ATM,AU
TXN00000125,2025-10-18 02:03:32.641615,2025-10-21 06:54:16.789918,48006.77,I7P5TB94874F,4K7BPGYVYV2G,CHEQUE,AUD,MOBILE,AU
TXN00000126,2025-01-03 16:06:32.641615,2025-01-05 18:29:44.097756,1687.5,YJ38XRG2GZR7,67J2DG1WJUII,CASH_DEPOSIT,AUD,BRANCH,AU
TXN00000127,2025-08-18 05:49:32.641615,2025-08-22 15:46:38.138328,394.29,R25MDF7FR91I,GH30153SFLSE,DIRECT_DEBIT,AUD,BRANCH,AU
TXN00000128,2025-11-01 22:51:32.641615,2025-11-02 18:39:29.601568,25.21,4LDIMSYJ9BOQ,XVH7KATQYDSH,ATM_WITHDRAWAL,AUD,BRANCH,AU
TXN00000129,2024-12-30 16:31:32.641615,2025-01-01 09:58:10.585413,1946.38,THY25M8KB9W4,N42X2EZC7FOV,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000130,2025-01-30 16:59:32.641615,2025-01-30 18:44:57.830823,4779.01,YV37DIA5U6HC,CXZ2EI9212PG,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000131,2025-07-23 12:38:32.641615,2025-07-24 04:50:55.219717,24.51,8E9RIVH6T1NT,YM0WBGLMY62X,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000132,2025-06-18 10:41:32.641615,2025-06-20 05:35:12.342824,198.76,GV3Z6BZ8UUG9,YJ38XRG2GZR7,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000133,2024-12-19 05:15:32.641615,2024-12-19 11:46:54.267951,760.08,YXDW2ZCFZW0L,5CCASBUOV6TT,CARD_PAYMENT,AUD,ONLINE,AU
TXN00000134,2025-08-04 10:42:32.641615,2025-08-05 22:09:51.981670,26.7,7E4UNY181ACJ,URMYBD2QE4PA,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000135,2025-11-08 20:52:32.643758,2025-07-30 17:04:10.591719,411.33,MVXPJ4HNRIUU,BXANJ4X5A5XI,CARD_PAYMENT,AUD,BRANCH,AU
TXN00000136,2025-04-28 07:17:32.641615,2025-04-28 11:34:28.307424,431.97,ENGWYX9TRFLQ,SHKOECUBODS1,CASH_DEPOSIT,AUD,ONLINE,AU
TXN00000137,2025-08-26 22:32:32.641615,2025-08-28 11:52:55.566113,28.46,04X0QZFHOMTZ,PWH0MX1EGOK0,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000138,2025-06-08 09:48:32.641615,2025-06-10 10:30:24.712665,7.12,R25MDF7FR91I,3SDYGFLIJI18,CHEQUE,AUD,ATM,AU
TXN00000139,2025-04-30 21:44:32.641615,2025-05-04 01:51:13.649313,196.31,PDTZ91X70FQL,7G2RE6ZVLHYL,CHEQUE,AUD,MOBILE,AU
TXN00000140,2025-06-22 17:05:32.641615,2025-06-23 08:15:11.774842,45.21,B1AJO091C795,Y620N8TTEAVT,CHEQUE,AUD,ATM,AU
TXN00000141,2025-10-04 09:41:32.641615,2025-10-04 10:55:29.732544,124.95,JCAT9MX2X18H,UZFK8UT0CVS4,CASH_WITHDRAWAL,AUD,MOBILE,AU
TXN00000142,2025-01-09 13:26:32.641615,2025-01-16 03:14:11.892356,7398.09,VYB6LI076A3K,XJVE3DZEEDHH,WIRE_TRANSFER,AUD,ATM,AU
TXN00000143,2025-09-27 01:53:32.641615,2025-10-23 00:15:35.193904,543.83,FFLZM764JWTE,0CV3TLCXLVPY,CHEQUE,AUD,ATM,AU
TXN00000144,2025-06-10 12:59:32.641615,2025-06-10 22:07:37.611060,33.96,IN3OEUVTYT8Q,FFLZM764JWTE,ATM_WITHDRAWAL,AUD,ATM,AU
TXN00000145,2025-01-07 22:40:32.641615,2025-01-09 12:55:18.065644,919.66,AOIM458AX40D,6G5G79OR7875,WIRE_TRANSFER,AUD,BRANCH,AU
TXN00000146,2025-06-26 07:07:32.641615,2025-06-28 19:18:37.798543,22.39,OBJLZY1UU9YM,03O4GKWWJWGA,CHEQUE,AUD,ONLINE,AU
TXN00000147,2025-05-04 06:10:32.641615,2025-05-10 10:53:04.926166,136.71,BTGDJZ0IFRML,UADVWKSHY8NB,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000148,2025-07-30 20:07:32.641615,2025-08-02 12:23:54.849177,3580.42,U0ENV5SN961J,GNZS43C5BA75,CHEQUE,AUD,ATM,AU
TXN00000149,2025-06-26 00:01:32.641615,2025-06-27 02:08:22.384779,153.31,QXMCTHPHJ3MU,PBMYOFQEWAOU,ATM_WITHDRAWAL,AUD,MOBILE,AU
TXN00000150,2025-01-11 12:05:32.641615,2025-01-12 01:45:22.112920,992.64,A3IDY3C7RM6J,4NXVKDC9X5JZ,CASH_WITHDRAWAL,AUD,MOBILE,AU
